0.848846 0.15201 0.148885
0.35182 0.636307 0.359411
0.351861 0.652602 0.349288
0.140813 0.150474 0.851651
0.145608 0.143548 0.850663
0.844747 0.152243 0.144587
0.150366 0.153903 0.849104
0.152776 0.164973 0.848268
0.344736 0.652629 0.360104
0.857199 0.143383 0.142697
0.836113 0.145974 0.151795
0.352957 0.654765 0.353229
0.338594 0.65163 0.348067
0.150681 0.152612 0.853385
0.147238 0.144811 0.854939
0.841449 0.151084 0.146509
0.162975 0.160479 0.84553
0.856339 0.156442 0.157653
0.150937 0.154902 0.852527
0.362844 0.651177 0.346623
0.839672 0.140742 0.151776
0.144245 0.150463 0.851965
0.845054 0.138506 0.147202
0.138261 0.145011 0.841998
0.145561 0.145678 0.858564
0.35226 0.644307 0.34724
0.836959 0.137067 0.15794
0.850369 0.155446 0.151216
0.85464 0.156619 0.145687
0.154875 0.154486 0.842878
0.164778 0.144828 0.853696
0.346136 0.643598 0.345554
0.153845 0.150307 0.846158
0.153747 0.149976 0.857696
0.85118 0.144958 0.159984
0.85537 0.160117 0.151395
0.145344 0.144329 0.840352
0.866109 0.147263 0.150615
0.347047 0.663419 0.353572
0.152803 0.149504 0.858947
0.848889 0.145326 0.150115
0.143026 0.143881 0.854522
0.35831 0.644951 0.348997
0.340794 0.657476 0.346452
0.155976 0.149734 0.85217
0.85754 0.148064 0.152849
0.840328 0.15896 0.152937
0.154561 0.150789 0.844797
0.84749 0.137949 0.150721
0.340587 0.649032 0.346448
0.144414 0.157797 0.833646
0.160121 0.147037 0.847156
0.846726 0.140861 0.146463
0.340212 0.640064 0.347496
0.147711 0.146332 0.850937
